Year,Performance Level,Result (%),PercProf,PercProfLEA,PercProfSTATE,Assessment,Gender,Service,Race
2019,PL 4,0.188,0.0,0.0,0.0,3ELA,All Students,Students with Disabilities,2+
2019,PL 5,0.05,0.0,0.0,0.0,3ELA,All Students,Students with Disabilities,2+
2019,PL 4/5,0.2,20.0,20.0,13.4,3ELA,All Students,Students with Disabilities,2+
2019,PL 1,0.259,0.0,0.0,0.0,3ELA,All Students,Students with Disabilities,White
2019,PL 2,0.214,0.0,0.0,0.0,3ELA,All Students,Students with Disabilities,White
2019,PL 3,0.206,0.0,0.0,0.0,3ELA,All Students,Students with Disabilities,White
2019,PL 4,0.307,0.0,0.0,0.0,3ELA,All Students,Students with Disabilities,White
2019,PL 5,0.05,0.0,0.0,0.0,3ELA,All Students,Students with Disabilities,White
2019,PL 4/5,0.321,32.1,32.1,18.2,3ELA,All Students,Students with Disabilities,White
2019,PL 1,0.112,0.0,0.0,0.0,3ELA,All Students,Students without Disabilities,All Students
2019,PL 2,0.14,0.0,0.0,0.0,3ELA,All Students,Students without Disabilities,All Students
2019,PL 3,0.196,0.0,0.0,0.0,3ELA,All Students,Students without Disabilities,All Students
2019,PL 4,0.468,0.0,0.0,0.0,3ELA,All Students,Students without Disabilities,All Students
2019,PL 5,0.084,0.0,0.0,0.0,3ELA,All Students,Students without Disabilities,All Students
2019,PL 4/5,0.552,55.2,55.2,45.1,3ELA,All Students,Students without Disabilities,All Students
2019,PL 1,0.158,0.0,0.0,0.0,3ELA,All Students,Students without Disabilities,Am. Ind/AK
2019,PL 2,0.053,0.0,0.0,0.0,3ELA,All Students,Students without Disabilities,Am. Ind/AK
2019,PL 3,0.211,0.0,0.0,0.0,3ELA,All Students,Students without Disabilities,Am. Ind/AK
2019,PL 4,0.579,0.0,0.0,0.0,3ELA,All Students,Students without Disabilities,Am. Ind/AK
2019,PL 5,0.05,0.0,0.0,0.0,3ELA,All Students,Students without Disabilities,Am. Ind/AK
2019,PL 4/5,0.579,57.9,57.9,36.8,3ELA,All Students,Students without Disabilities,Am. Ind/AK
2019,PL 1,0.05,0.0,0.0,0.0,3ELA,All Students,Students without Disabilities,Asian
2019,PL 2,0.067,0.0,0.0,0.0,3ELA,All Students,Students without Disabilities,Asian
2019,PL 3,0.127,0.0,0.0,0.0,3ELA,All Students,Students without Disabilities,Asian
2019,PL 4,0.6,0.0,0.0,0.0,3ELA,All Students,Students without Disabilities,Asian
2019,PL 5,0.172,0.0,0.0,0.0,3ELA,All Students,Students without Disabilities,Asian
2019,PL 4/5,0.772,77.2,77.2,70.3,3ELA,All Students,Students without Disabilities,Asian
2019,PL 1,0.133,0.0,0.0,0.0,3ELA,All Students,Students without Disabilities,African Am.
2019,PL 2,0.191,0.0,0.0,0.0,3ELA,All Students,Students without Disabilities,African Am.
2019,PL 3,0.229,0.0,0.0,0.0,3ELA,All Students,Students without Disabilities,African Am.
2019,PL 4,0.404,0.0,0.0,0.0,3ELA,All Students,Students without Disabilities,African Am.
2019,PL 5,0.05,0.0,0.0,0.0,3ELA,All Students,Students without Disabilities,African Am.
2019,PL 4/5,0.448,44.8,44.8,30.0,3ELA,All Students,Students without Disabilities,African Am.
2019,PL 1,0.221,0.0,0.0,0.0,3ELA,All Students,Students without Disabilities,Hispanic
2019,PL 2,0.223,0.0,0.0,0.0,3ELA,All Students,Students without Disabilities,Hispanic
2019,PL 3,0.238,0.0,0.0,0.0,3ELA,All Students,Students without Disabilities,Hispanic
2019,PL 4,0.296,0.0,0.0,0.0,3ELA,All Students,Students without Disabilities,Hispanic
2019,PL 5,0.05,0.0,0.0,0.0,3ELA,All Students,Students without Disabilities,Hispanic
2019,PL 4/5,0.318,31.8,31.8,29.2,3ELA,All Students,Students without Disabilities,Hispanic
2019,PL 1,0.00,0.0,0.0,0.0,3ELA,All Students,Students without Disabilities,HI/Pac. Isl.
2019,PL 2,0.00,0.0,0.0,0.0,3ELA,All Students,Students without Disabilities,HI/Pac. Isl.
2019,PL 3,0.00,0.0,0.0,0.0,3ELA,All Students,Students without Disabilities,HI/Pac. Isl.
2019,PL 4,0.00,0.0,0.0,0.0,3ELA,All Students,Students without Disabilities,HI/Pac. Isl.
2019,PL 5,0.00,0.0,0.0,0.0,3ELA,All Students,Students without Disabilities,HI/Pac. Isl.
2019,PL 4/5,0.00,0.0,0.0,48.1,3ELA,All Students,Students without Disabilities,HI/Pac. Isl.
2019,PL 1,0.05,0.0,0.0,0.0,3ELA,All Students,Students without Disabilities,2+
2019,PL 2,0.096,0.0,0.0,0.0,3ELA,All Students,Students without Disabilities,2+
2019,PL 3,0.174,0.0,0.0,0.0,3ELA,All Students,Students without Disabilities,2+
2019,PL 4,0.573,0.0,0.0,0.0,3ELA,All Students,Students without Disabilities,2+
2019,PL 5,0.11,0.0,0.0,0.0,3ELA,All Students,Students without Disabilities,2+
2019,PL 4/5,0.683,68.3,68.3,53.0,3ELA,All Students,Students without Disabilities,2+
2019,PL 1,0.05,0.0,0.0,0.0,3ELA,All Students,Students without Disabilities,White
2019,PL 2,0.06,0.0,0.0,0.0,3ELA,All Students,Students without Disabilities,White
2019,PL 3,0.169,0.0,0.0,0.0,3ELA,All Students,Students without Disabilities,White
2019,PL 4,0.607,0.0,0.0,0.0,3ELA,All Students,Students without Disabilities,White
2019,PL 5,0.13,0.0,0.0,0.0,3ELA,All Students,Students without Disabilities,White
2019,PL 4/5,0.738,73.8,73.8,61.0,3ELA,All Students,Students without Disabilities,White
2019,PL 1,0.293,0.0,0.0,0.0,3ELA,All Students,Title 1,All Students
2019,PL 2,0.221,0.0,0.0,0.0,3ELA,All Students,Title 1,All Students
2019,PL 3,0.221,0.0,0.0,0.0,3ELA,All Students,Title 1,All Students
2019,PL 4,0.25,0.0,0.0,0.0,3ELA,All Students,Title 1,All Students
2019,PL 5,0.05,0.0,0.0,0.0,3ELA,All Students,Title 1,All Students
2019,PL 4/5,0.265,26.5,26.5,23.2,3ELA,All Students,Title 1,All Students
2019,PL 1,0.00,0.0,0.0,0.0,3ELA,All Students,Title 1,Am. Ind/AK
2019,PL 2,0.00,0.0,0.0,0.0,3ELA,All Students,Title 1,Am. Ind/AK
2019,PL 3,0.00,0.0,0.0,0.0,3ELA,All Students,Title 1,Am. Ind/AK
2019,PL 4,0.00,0.0,0.0,0.0,3ELA,All Students,Title 1,Am. Ind/AK
2019,PL 5,0.00,0.0,0.0,0.0,3ELA,All Students,Title 1,Am. Ind/AK
2019,PL 4/5,0.00,0.0,0.0,28.9,3ELA,All Students,Title 1,Am. Ind/AK
2019,PL 1,0.154,0.0,0.0,0.0,3ELA,All Students,Title 1,Asian
2019,PL 2,0.085,0.0,0.0,0.0,3ELA,All Students,Title 1,Asian
2019,PL 3,0.188,0.0,0.0,0.0,3ELA,All Students,Title 1,Asian
2019,PL 4,0.504,0.0,0.0,0.0,3ELA,All Students,Title 1,Asian
2019,PL 5,0.068,0.0,0.0,0.0,3ELA,All Students,Title 1,Asian
2019,PL 4/5,0.573,57.3,57.3,50.0,3ELA,All Students,Title 1,Asian
2019,PL 1,0.227,0.0,0.0,0.0,3ELA,All Students,Title 1,African Am.
2019,PL 2,0.209,0.0,0.0,0.0,3ELA,All Students,Title 1,African Am.
2019,PL 3,0.22,0.0,0.0,0.0,3ELA,All Students,Title 1,African Am.
2019,PL 4,0.329,0.0,0.0,0.0,3ELA,All Students,Title 1,African Am.
2019,PL 5,0.05,0.0,0.0,0.0,3ELA,All Students,Title 1,African Am.
2019,PL 4/5,0.344,34.4,34.4,18.1,3ELA,All Students,Title 1,African Am.
2019,PL 1,0.337,0.0,0.0,0.0,3ELA,All Students,Title 1,Hispanic
2019,PL 2,0.242,0.0,0.0,0.0,3ELA,All Students,Title 1,Hispanic
2019,PL 3,0.228,0.0,0.0,0.0,3ELA,All Students,Title 1,Hispanic
2019,PL 4,0.19,0.0,0.0,0.0,3ELA,All Students,Title 1,Hispanic
2019,PL 5,0.05,0.0,0.0,0.0,3ELA,All Students,Title 1,Hispanic
2019,PL 4/5,0.193,19.3,19.3,19.2,3ELA,All Students,Title 1,Hispanic
2019,PL 1,0.194,0.0,0.0,0.0,3ELA,All Students,Title 1,2+
2019,PL 2,0.323,0.0,0.0,0.0,3ELA,All Students,Title 1,2+
2019,PL 3,0.129,0.0,0.0,0.0,3ELA,All Students,Title 1,2+
2019,PL 4,0.258,0.0,0.0,0.0,3ELA,All Students,Title 1,2+
2019,PL 5,0.097,0.0,0.0,0.0,3ELA,All Students,Title 1,2+
2019,PL 4/5,0.355,35.5,35.5,32.2,3ELA,All Students,Title 1,2+
2019,PL 1,0.174,0.0,0.0,0.0,3ELA,All Students,Title 1,White
2019,PL 2,0.116,0.0,0.0,0.0,3ELA,All Students,Title 1,White
2019,PL 3,0.209,0.0,0.0,0.0,3ELA,All Students,Title 1,White
2019,PL 4,0.43,0.0,0.0,0.0,3ELA,All Students,Title 1,White
2019,PL 5,0.07,0.0,0.0,0.0,3ELA,All Students,Title 1,White
2019,PL 4/5,0.5,50.0,50.0,36.7,3ELA,All Students,Title 1,White
2019,PL 1,0.358,0.0,0.0,0.0,3ELA,All Students,Homeless,All Students
2019,PL 2,0.326,0.0,0.0,0.0,3ELA,All Students,Homeless,All Students
2019,PL 3,0.168,0.0,0.0,0.0,3ELA,All Students,Homeless,All Students
2019,PL 4,0.126,0.0,0.0,0.0,3ELA,All Students,Homeless,All Students
2019,PL 5,0.05,0.0,0.0,0.0,3ELA,All Students,Homeless,All Students
2019,PL 4/5,0.147,14.7,14.7,15.8,3ELA,All Students,Homeless,All Students
2019,PL 1,0.00,0.0,0.0,0.0,3ELA,All Students,Homeless,Asian
2019,PL 2,0.00,0.0,0.0,0.0,3ELA,All Students,Homeless,Asian
2019,PL 3,0.00,0.0,0.0,0.0,3ELA,All Students,Homeless,Asian
2019,PL 4,0.00,0.0,0.0,0.0,3ELA,All Students,Homeless,Asian
2019,PL 5,0.00,0.0,0.0,0.0,3ELA,All Students,Homeless,Asian
2019,PL 4/5,0.00,0.0,0.0,12.5,3ELA,All Students,Homeless,Asian
2019,PL 1,0.341,0.0,0.0,0.0,3ELA,All Students,Homeless,African Am.
2019,PL 2,0.364,0.0,0.0,0.0,3ELA,All Students,Homeless,African Am.
2019,PL 3,0.182,0.0,0.0,0.0,3ELA,All Students,Homeless,African Am.
2019,PL 4,0.114,0.0,0.0,0.0,3ELA,All Students,Homeless,African Am.
2019,PL 5,0.05,0.0,0.0,0.0,3ELA,All Students,Homeless,African Am.
2019,PL 4/5,0.114,11.4,11.4,12.6,3ELA,All Students,Homeless,African Am.
2019,PL 1,0.395,0.0,0.0,0.0,3ELA,All Students,Homeless,Hispanic
2019,PL 2,0.263,0.0,0.0,0.0,3ELA,All Students,Homeless,Hispanic
2019,PL 3,0.132,0.0,0.0,0.0,3ELA,All Students,Homeless,Hispanic
2019,PL 4,0.158,0.0,0.0,0.0,3ELA,All Students,Homeless,Hispanic
2019,PL 5,0.053,0.0,0.0,0.0,3ELA,All Students,Homeless,Hispanic
2019,PL 4/5,0.211,21.1,21.1,18.0,3ELA,All Students,Homeless,Hispanic
2019,PL 1,0.00,0.0,0.0,0.0,3ELA,All Students,Homeless,2+
2019,PL 2,0.00,0.0,0.0,0.0,3ELA,All Students,Homeless,2+
2019,PL 3,0.00,0.0,0.0,0.0,3ELA,All Students,Homeless,2+
2019,PL 4,0.00,0.0,0.0,0.0,3ELA,All Students,Homeless,2+
2019,PL 5,0.00,0.0,0.0,0.0,3ELA,All Students,Homeless,2+
2019,PL 4/5,0.00,0.0,0.0,20.0,3ELA,All Students,Homeless,2+
2019,PL 1,0.00,0.0,0.0,0.0,3ELA,All Students,Homeless,White
2019,PL 2,0.00,0.0,0.0,0.0,3ELA,All Students,Homeless,White
2019,PL 3,0.00,0.0,0.0,0.0,3ELA,All Students,Homeless,White
2019,PL 4,0.00,0.0,0.0,0.0,3ELA,All Students,Homeless,White
2019,PL 5,0.00,0.0,0.0,0.0,3ELA,All Students,Homeless,White
2019,PL 4/5,0.00,0.0,0.0,22.4,3ELA,All Students,Homeless,White
2019,PL 1,0.00,0.0,0.0,0.0,3ELA,All Students,Foster Care,All Students
2019,PL 2,0.00,0.0,0.0,0.0,3ELA,All Students,Foster Care,All Students
2019,PL 3,0.00,0.0,0.0,0.0,3ELA,All Students,Foster Care,All Students
2019,PL 4,0.00,0.0,0.0,0.0,3ELA,All Students,Foster Care,All Students
2019,PL 5,0.00,0.0,0.0,0.0,3ELA,All Students,Foster Care,All Students
2019,PL 4/5,0.00,0.0,0.0,20.4,3ELA,All Students,Foster Care,All Students
2019,PL 1,0.00,0.0,0.0,0.0,3ELA,All Students,Foster Care,Asian
2019,PL 2,0.00,0.0,0.0,0.0,3ELA,All Students,Foster Care,Asian
2019,PL 3,0.00,0.0,0.0,0.0,3ELA,All Students,Foster Care,Asian
2019,PL 4,0.00,0.0,0.0,0.0,3ELA,All Students,Foster Care,Asian
2019,PL 5,0.00,0.0,0.0,0.0,3ELA,All Students,Foster Care,Asian
2019,PL 4/5,0.00,0.0,0.0,0.0,3ELA,All Students,Foster Care,Asian
2019,PL 1,0.00,0.0,0.0,0.0,3ELA,All Students,Foster Care,African Am.
2019,PL 2,0.00,0.0,0.0,0.0,3ELA,All Students,Foster Care,African Am.
2019,PL 3,0.00,0.0,0.0,0.0,3ELA,All Students,Foster Care,African Am.
2019,PL 4,0.00,0.0,0.0,0.0,3ELA,All Students,Foster Care,African Am.
2019,PL 5,0.00,0.0,0.0,0.0,3ELA,All Students,Foster Care,African Am.
2019,PL 4/5,0.00,0.0,0.0,11.1,3ELA,All Students,Foster Care,African Am.
2019,PL 1,0.00,0.0,0.0,0.0,3ELA,All Students,Foster Care,2+
2019,PL 2,0.00,0.0,0.0,0.0,3ELA,All Students,Foster Care,2+
2019,PL 3,0.00,0.0,0.0,0.0,3ELA,All Students,Foster Care,2+
2019,PL 4,0.00,0.0,0.0,0.0,3ELA,All Students,Foster Care,2+
2019,PL 5,0.00,0.0,0.0,0.0,3ELA,All Students,Foster Care,2+
2019,PL 4/5,0.00,0.0,0.0,44.4,3ELA,All Students,Foster Care,2+
2019,PL 1,0.00,0.0,0.0,0.0,3ELA,All Students,Foster Care,White
2019,PL 2,0.00,0.0,0.0,0.0,3ELA,All Students,Foster Care,White
2019,PL 3,0.00,0.0,0.0,0.0,3ELA,All Students,Foster Care,White
2019,PL 4,0.00,0.0,0.0,0.0,3ELA,All Students,Foster Care,White
2019,PL 5,0.00,0.0,0.0,0.0,3ELA,All Students,Foster Care,White
2019,PL 4/5,0.00,0.0,0.0,21.4,3ELA,All Students,Foster Care,White
2019,PL 1,0.071,0.0,0.0,0.0,3ELA,All Students,Military Connected,All Students
2019,PL 2,0.101,0.0,0.0,0.0,3ELA,All Students,Military Connected,All Students
2019,PL 3,0.172,0.0,0.0,0.0,3ELA,All Students,Military Connected,All Students
2019,PL 4,0.566,0.0,0.0,0.0,3ELA,All Students,Military Connected,All Students
2019,PL 5,0.091,0.0,0.0,0.0,3ELA,All Students,Military Connected,All Students
2019,PL 4/5,0.657,65.7,65.7,58.6,3ELA,All Students,Military Connected,All Students
2019,PL 1,0.00,0.0,0.0,0.0,3ELA,All Students,Military Connected,Asian
2019,PL 2,0.00,0.0,0.0,0.0,3ELA,All Students,Military Connected,Asian
2019,PL 3,0.00,0.0,0.0,0.0,3ELA,All Students,Military Connected,Asian
2019,PL 4,0.00,0.0,0.0,0.0,3ELA,All Students,Military Connected,Asian
2019,PL 5,0.00,0.0,0.0,0.0,3ELA,All Students,Military Connected,Asian
2019,PL 4/5,0.00,0.0,0.0,81.8,3ELA,All Students,Military Connected,Asian
2019,PL 1,0.00,0.0,0.0,0.0,3ELA,All Students,Military Connected,African Am.
2019,PL 2,0.00,0.0,0.0,0.0,3ELA,All Students,Military Connected,African Am.
2019,PL 3,0.00,0.0,0.0,0.0,3ELA,All Students,Military Connected,African Am.
2019,PL 4,0.00,0.0,0.0,0.0,3ELA,All Students,Military Connected,African Am.
2019,PL 5,0.00,0.0,0.0,0.0,3ELA,All Students,Military Connected,African Am.
2019,PL 4/5,0.00,0.0,0.0,34.1,3ELA,All Students,Military Connected,African Am.
2019,PL 1,0.167,0.0,0.0,0.0,3ELA,All Students,Military Connected,Hispanic
2019,PL 2,0.167,0.0,0.0,0.0,3ELA,All Students,Military Connected,Hispanic
2019,PL 3,0.333,0.0,0.0,0.0,3ELA,All Students,Military Connected,Hispanic
2019,PL 4,0.25,0.0,0.0,0.0,3ELA,All Students,Military Connected,Hispanic
2019,PL 5,0.083,0.0,0.0,0.0,3ELA,All Students,Military Connected,Hispanic
2019,PL 4/5,0.333,33.3,33.3,49.1,3ELA,All Students,Military Connected,Hispanic
2019,PL 1,0.00,0.0,0.0,0.0,3ELA,All Students,Military Connected,HI/Pac. Isl.
2019,PL 2,0.00,0.0,0.0,0.0,3ELA,All Students,Military Connected,HI/Pac. Isl.
2019,PL 3,0.00,0.0,0.0,0.0,3ELA,All Students,Military Connected,HI/Pac. Isl.
2019,PL 4,0.00,0.0,0.0,0.0,3ELA,All Students,Military Connected,HI/Pac. Isl.
2019,PL 5,0.00,0.0,0.0,0.0,3ELA,All Students,Military Connected,HI/Pac. Isl.
2019,PL 4/5,0.00,0.0,0.0,66.7,3ELA,All Students,Military Connected,HI/Pac. Isl.
2019,PL 1,0.154,0.0,0.0,0.0,3ELA,All Students,Military Connected,2+
2019,PL 2,0.077,0.0,0.0,0.0,3ELA,All Students,Military Connected,2+
2019,PL 3,0.154,0.0,0.0,0.0,3ELA,All Students,Military Connected,2+
2019,PL 4,0.538,0.0,0.0,0.0,3ELA,All Students,Military Connected,2+
2019,PL 5,0.077,0.0,0.0,0.0,3ELA,All Students,Military Connected,2+
2019,PL 4/5,0.615,61.5,61.5,58.8,3ELA,All Students,Military Connected,2+
2019,PL 1,0.05,0.0,0.0,0.0,3ELA,All Students,Military Connected,White
2019,PL 2,0.073,0.0,0.0,0.0,3ELA,All Students,Military Connected,White
2019,PL 3,0.182,0.0,0.0,0.0,3ELA,All Students,Military Connected,White
2019,PL 4,0.636,0.0,0.0,0.0,3ELA,All Students,Military Connected,White
2019,PL 5,0.091,0.0,0.0,0.0,3ELA,All Students,Military Connected,White
2019,PL 4/5,0.727,72.7,72.7,66.3,3ELA,All Students,Military Connected,White
2019,PL 1,0.187,0.0,0.0,0.0,3ELA,Male,All Students,All Students
2019,PL 2,0.165,0.0,0.0,0.0,3ELA,Male,All Students,All Students
2019,PL 3,0.195,0.0,0.0,0.0,3ELA,Male,All Students,All Students
2019,PL 4,0.401,0.0,0.0,0.0,3ELA,Male,All Students,All Students
2019,PL 5,0.052,0.0,0.0,0.0,3ELA,Male,All Students,All Students
2019,PL 4/5,0.453,45.3,45.3,36.3,3ELA,Male,All Students,All Students
2019,PL 1,0.25,0.0,0.0,0.0,3ELA,Male,All Students,Am. Ind/AK
2019,PL 2,0.25,0.0,0.0,0.0,3ELA,Male,All Students,Am. Ind/AK
2019,PL 3,0.167,0.0,0.0,0.0,3ELA,Male,All Students,Am. Ind/AK
2019,PL 4,0.333,0.0,0.0,0.0,3ELA,Male,All Students,Am. Ind/AK
2019,PL 5,0.05,0.0,0.0,0.0,3ELA,Male,All Students,Am. Ind/AK
2019,PL 4/5,0.333,33.3,33.3,24.5,3ELA,Male,All Students,Am. Ind/AK
2019,PL 1,0.077,0.0,0.0,0.0,3ELA,Male,All Students,Asian
2019,PL 2,0.098,0.0,0.0,0.0,3ELA,Male,All Students,Asian
2019,PL 3,0.147,0.0,0.0,0.0,3ELA,Male,All Students,Asian
2019,PL 4,0.563,0.0,0.0,0.0,3ELA,Male,All Students,Asian
2019,PL 5,0.114,0.0,0.0,0.0,3ELA,Male,All Students,Asian
2019,PL 4/5,0.677,67.7,67.7,62.2,3ELA,Male,All Students,Asian
2019,PL 1,0.227,0.0,0.0,0.0,3ELA,Male,All Students,African Am.
2019,PL 2,0.225,0.0,0.0,0.0,3ELA,Male,All Students,African Am.
2019,PL 3,0.21,0.0,0.0,0.0,3ELA,Male,All Students,African Am.
2019,PL 4,0.314,0.0,0.0,0.0,3ELA,Male,All Students,African Am.
2019,PL 5,0.05,0.0,0.0,0.0,3ELA,Male,All Students,African Am.
2019,PL 4/5,0.338,33.8,33.8,21.4,3ELA,Male,All Students,African Am.
2019,PL 1,0.315,0.0,0.0,0.0,3ELA,Male,All Students,Hispanic
2019,PL 2,0.219,0.0,0.0,0.0,3ELA,Male,All Students,Hispanic
2019,PL 3,0.216,0.0,0.0,0.0,3ELA,Male,All Students,Hispanic
2019,PL 4,0.242,0.0,0.0,0.0,3ELA,Male,All Students,Hispanic
2019,PL 5,0.05,0.0,0.0,0.0,3ELA,Male,All Students,Hispanic
2019,PL 4/5,0.25,25.0,25.0,23.4,3ELA,Male,All Students,Hispanic
2019,PL 1,0.00,0.0,0.0,0.0,3ELA,Male,All Students,HI/Pac. Isl.
2019,PL 2,0.00,0.0,0.0,0.0,3ELA,Male,All Students,HI/Pac. Isl.
2019,PL 3,0.00,0.0,0.0,0.0,3ELA,Male,All Students,HI/Pac. Isl.
2019,PL 4,0.00,0.0,0.0,0.0,3ELA,Male,All Students,HI/Pac. Isl.
2019,PL 5,0.00,0.0,0.0,0.0,3ELA,Male,All Students,HI/Pac. Isl.
2019,PL 4/5,0.00,0.0,0.0,40.0,3ELA,Male,All Students,HI/Pac. Isl.
2019,PL 1,0.112,0.0,0.0,0.0,3ELA,Male,All Students,2+
2019,PL 2,0.134,0.0,0.0,0.0,3ELA,Male,All Students,2+
2019,PL 3,0.191,0.0,0.0,0.0,3ELA,Male,All Students,2+
2019,PL 4,0.485,0.0,0.0,0.0,3ELA,Male,All Students,2+
2019,PL 5,0.079,0.0,0.0,0.0,3ELA,Male,All Students,2+
2019,PL 4/5,0.564,56.4,56.4,44.9,3ELA,Male,All Students,2+
2019,PL 1,0.078,0.0,0.0,0.0,3ELA,Male,All Students,White
2019,PL 2,0.098,0.0,0.0,0.0,3ELA,Male,All Students,White
2019,PL 3,0.184,0.0,0.0,0.0,3ELA,Male,All Students,White
2019,PL 4,0.551,0.0,0.0,0.0,3ELA,Male,All Students,White
2019,PL 5,0.088,0.0,0.0,0.0,3ELA,Male,All Students,White
2019,PL 4/5,0.64,64.0,64.0,50.7,3ELA,Male,All Students,White
2019,PL 1,0.147,0.0,0.0,0.0,3ELA,Male,ADA 504,All Students
2019,PL 2,0.18,0.0,0.0,0.0,3ELA,Male,ADA 504,All Students
2019,PL 3,0.252,0.0,0.0,0.0,3ELA,Male,ADA 504,All Students
2019,PL 4,0.374,0.0,0.0,0.0,3ELA,Male,ADA 504,All Students
2019,PL 5,0.05,0.0,0.0,0.0,3ELA,Male,ADA 504,All Students
2019,PL 4/5,0.421,42.1,42.1,33.0,3ELA,Male,ADA 504,All Students
2019,PL 1,0.00,0.0,0.0,0.0,3ELA,Male,ADA 504,Asian
2019,PL 2,0.00,0.0,0.0,0.0,3ELA,Male,ADA 504,Asian
2019,PL 3,0.00,0.0,0.0,0.0,3ELA,Male,ADA 504,Asian
2019,PL 4,0.00,0.0,0.0,0.0,3ELA,Male,ADA 504,Asian
2019,PL 5,0.00,0.0,0.0,0.0,3ELA,Male,ADA 504,Asian
2019,PL 4/5,0.00,0.0,0.0,45.2,3ELA,Male,ADA 504,Asian
2019,PL 1,0.378,0.0,0.0,0.0,3ELA,Male,ADA 504,African Am.
2019,PL 2,0.311,0.0,0.0,0.0,3ELA,Male,ADA 504,African Am.
2019,PL 3,0.2,0.0,0.0,0.0,3ELA,Male,ADA 504,African Am.
2019,PL 4,0.111,0.0,0.0,0.0,3ELA,Male,ADA 504,African Am.
2019,PL 5,0.05,0.0,0.0,0.0,3ELA,Male,ADA 504,African Am.
2019,PL 4/5,0.111,11.1,11.1,14.3,3ELA,Male,ADA 504,African Am.
2019,PL 1,0.241,0.0,0.0,0.0,3ELA,Male,ADA 504,Hispanic
2019,PL 2,0.207,0.0,0.0,0.0,3ELA,Male,ADA 504,Hispanic
2019,PL 3,0.276,0.0,0.0,0.0,3ELA,Male,ADA 504,Hispanic
2019,PL 4,0.241,0.0,0.0,0.0,3ELA,Male,ADA 504,Hispanic
2019,PL 5,0.05,0.0,0.0,0.0,3ELA,Male,ADA 504,Hispanic
2019,PL 4/5,0.276,27.6,27.6,20.9,3ELA,Male,ADA 504,Hispanic
2019,PL 1,0.05,0.0,0.0,0.0,3ELA,Male,ADA 504,2+
2019,PL 2,0.222,0.0,0.0,0.0,3ELA,Male,ADA 504,2+
2019,PL 3,0.296,0.0,0.0,0.0,3ELA,Male,ADA 504,2+
2019,PL 4,0.481,0.0,0.0,0.0,3ELA,Male,ADA 504,2+
2019,PL 5,0.05,0.0,0.0,0.0,3ELA,Male,ADA 504,2+
2019,PL 4/5,0.481,48.1,48.1,41.6,3ELA,Male,ADA 504,2+
2019,PL 1,0.063,0.0,0.0,0.0,3ELA,Male,ADA 504,White
2019,PL 2,0.12,0.0,0.0,0.0,3ELA,Male,ADA 504,White
2019,PL 3,0.261,0.0,0.0,0.0,3ELA,Male,ADA 504,White
2019,PL 4,0.493,0.0,0.0,0.0,3ELA,Male,ADA 504,White
2019,PL 5,0.063,0.0,0.0,0.0,3ELA,Male,ADA 504,White
2019,PL 4/5,0.556,55.6,55.6,42.7,3ELA,Male,ADA 504,White
2019,PL 1,0.36,0.0,0.0,0.0,3ELA,Male,Economically Disadvantaged,All Students
2019,PL 2,0.258,0.0,0.0,0.0,3ELA,Male,Economically Disadvantaged,All Students
2019,PL 3,0.188,0.0,0.0,0.0,3ELA,Male,Economically Disadvantaged,All Students
2019,PL 4,0.187,0.0,0.0,0.0,3ELA,Male,Economically Disadvantaged,All Students
2019,PL 5,0.05,0.0,0.0,0.0,3ELA,Male,Economically Disadvantaged,All Students
2019,PL 4/5,0.193,19.3,19.3,15.4,3ELA,Male,Economically Disadvantaged,All Students
2019,PL 1,0.00,0.0,0.0,0.0,3ELA,Male,Economically Disadvantaged,Am. Ind/AK
2019,PL 2,0.00,0.0,0.0,0.0,3ELA,Male,Economically Disadvantaged,Am. Ind/AK
2019,PL 3,0.00,0.0,0.0,0.0,3ELA,Male,Economically Disadvantaged,Am. Ind/AK
2019,PL 4,0.00,0.0,0.0,0.0,3ELA,Male,Economically Disadvantaged,Am. Ind/AK
2019,PL 5,0.00,0.0,0.0,0.0,3ELA,Male,Economically Disadvantaged,Am. Ind/AK
2019,PL 4/5,0.00,0.0,0.0,8.8,3ELA,Male,Economically Disadvantaged,Am. Ind/AK
2019,PL 1,0.225,0.0,0.0,0.0,3ELA,Male,Economically Disadvantaged,Asian
2019,PL 2,0.2,0.0,0.0,0.0,3ELA,Male,Economically Disadvantaged,Asian
2019,PL 3,0.2,0.0,0.0,0.0,3ELA,Male,Economically Disadvantaged,Asian
2019,PL 4,0.35,0.0,0.0,0.0,3ELA,Male,Economically Disadvantaged,Asian
2019,PL 5,0.05,0.0,0.0,0.0,3ELA,Male,Economically Disadvantaged,Asian
2019,PL 4/5,0.375,37.5,37.5,39.5,3ELA,Male,Economically Disadvantaged,Asian
2019,PL 1,0.301,0.0,0.0,0.0,3ELA,Male,Economically Disadvantaged,African Am.
2019,PL 2,0.319,0.0,0.0,0.0,3ELA,Male,Economically Disadvantaged,African Am.
2019,PL 3,0.18,0.0,0.0,0.0,3ELA,Male,Economically Disadvantaged,African Am.
2019,PL 4,0.191,0.0,0.0,0.0,3ELA,Male,Economically Disadvantaged,African Am.
2019,PL 5,0.05,0.0,0.0,0.0,3ELA,Male,Economically Disadvantaged,African Am.
2019,PL 4/5,0.2,20.0,20.0,10.7,3ELA,Male,Economically Disadvantaged,African Am.
